搭乘路線名稱,搭乘附屬路線名稱,搭乘公車路線方向,站序資料,站牌代碼,站間距離
1133,1133,0,13,247719,319.87
1133,1133,0,14,237521,466.65
1133,1133,0,15,182884,192.43
1133,1133,0,16,182332,839.46
1133,1133,0,17,237397,542.32
1133,1133,0,18,247675,287.91
1133,1133,0,19,276036,471.21
1133,1133,0,20,182444,188.46
1133,1133,0,21,286977,1570.74
1133,1133,0,22,286978,354.26
1133,1133,0,23,274203,523.38
1133,1133,0,24,237524,408.76
1133,1133,0,25,237465,317.7
1133,1133,0,26,182891,310.57
1133,1133,0,27,182201,684.07
1133,1133,0,28,237526,949.34
1133,1133,0,29,182893,465.38
1133,1133,0,30,182341,384.65
1133,1133,0,31,182894,2082.7
1133,1133,0,32,237527,287.85
1133,1133,0,33,237528,549.05
1133,1133,0,34,237529,763.91
1133,1133,0,35,182896,1192.78
1133,1133,0,36,237530,906.1
1133,1133,0,37,237531,636.79
1133,1133,0,38,237532,1010.36
1133,1133,0,39,237533,191.45
1133,1133,0,40,237534,1335.28
1133,1133,0,41,237535,811.02
1133,1133,0,42,182898,654.31
1133,1133,0,43,182899,596.78
1133,1133,0,44,247721,243.61
1133,1133,0,45,309069,1150.08
1133,1133,0,46,237537,281.45
1133,1133,0,47,182900,246.08
