RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
THB1032,1032,1032,THB103201,103201,1032,0,THB284586,284586,幸福人生社區,0,27,121.7051,25.089,126606,KEE,12118.88917,249.59786
THB1032,1032,1032,THB103201,103201,1032,0,THB284587,284587,六堵嶺,0,28,121.70501,25.08715,126607,KEE,12325.4143,206.5251308
THB1032,1032,1032,THB103201,103201,1032,0,THB285354,285354,六堵加油站,0,29,121.703817,25.084352,127299,KEE,12858.19305,532.778751
THB1032,1032,1032,THB103201,103201,1032,0,THB295925,295925,六堵科技園區服務中心,0,30,121.7025992,25.0880023,125711,KEE,13282.55564,424.3625902
THB1032,1032,1032,THB103201,103201,1032,0,THB295926,295926,六堵代天府,0,31,121.701511,25.089994,125710,KEE,13531.31307,248.7574303
THB1032,1032,1032,THB103201,103201,1032,0,THB283854,283854,六堵科技園區,0,32,121.70046,25.09154,125709,KEE,13739.22956,207.9164874
THB1032,1032,1032,THB103201,103201,1032,0,THB285350,285350,監理站,0,33,121.6977898,25.0874275,127300,KEE,14567.46975,828.2401886
THB1032,1032,1032,THB103201,103201,1032,0,THB293583,293583,百六街口,0,34,121.6983614,25.0853612,127684,KEE,14808.35574,240.885996
THB1032,1032,1032,THB103201,103201,1032,0,THB285348,285348,百福國中,0,35,121.699061,25.082928,127301,KEE,15085.78083,277.4250841
THB1032,1032,1032,THB103201,103201,1032,0,THB269189,269189,福二街口,0,36,121.696623,25.08192,127302,KEE,15426.01271,340.2318791
THB1032,1032,1032,THB103201,103201,1032,0,THB269744,269744,百三街口,0,37,121.6956947,25.081933,127484,KEE,15522.57852,96.5658186
THB1032,1032,1032,THB103201,103201,1032,0,THB270574,270574,堵南里(百福車站),0,38,121.691834,25.078132,127303,KEE,16237.62963,715.0511076
THB1032,1032,1032,THB103201,103201,1032,0,THB285337,285337,明德三路口,0,39,121.688786,25.077414,127304,KEE,16566.50736,328.8777294
THB1032,1032,1032,THB103201,103201,1032,0,THB284293,284293,基隆市界(明德三路),0,40,121.685368,25.075655,126201,KEE,16985.97252,419.4651631
THB1032,1032,1032,THB103201,103201,1032,0,THB285360,285360,摩天鎮,0,41,121.68323,25.0748,127305,NWT,17216.84364,230.8711174
THB1032,1032,1032,THB103201,103201,1032,0,THB259193,259193,亞太科技園區,0,42,121.68296,25.07268,127306,NWT,17474.70479,257.8611504
THB1032,1032,1032,THB103201,103201,1032,0,THB285334,285334,保長坑,0,43,121.679138,25.071297,127307,NWT,17922.67419,447.9694005
THB1032,1032,1032,THB103201,103201,1032,0,THB258036,258036,保安里,0,44,121.675117,25.073545,127308,NWT,18431.82752,509.1533301
THB1032,1032,1032,THB103201,103201,1032,0,THB285330,285330,長安里,0,45,121.673178,25.076313,127309,NWT,18795.01459,363.1870625
THB1032,1032,1032,THB103201,103201,1032,0,THB285328,285328,崇義高中(五堵車站),0,46,121.6679549,25.0775028,127310,NWT,19363.21444,568.1998514
THB1032,1032,1032,THB103201,103201,1032,0,THB302048,302048,國泰醫院,0,47,121.6647,25.07164,127311,NWT,20126.83622,763.6217863
THB1032,1032,1032,THB103201,103201,1032,0,THB253558,253558,汐止,0,48,121.66155,25.06907,112588,NWT,20570.63513,443.7989028
THB1032,1032,1032,THB103201,103201,1032,0,THB258765,258765,汐止公園,0,49,121.659969,25.067807,112556,NWT,20781.88836,211.2532384
THB1032,1032,1032,THB103201,103201,1032,0,THB256280,256280,汐止國小,0,50,121.654649,25.066362,127312,NWT,21349.11775,567.2293864
THB1032,1032,1032,THB103201,103201,1032,0,THB256639,256639,汐科站北站,0,51,121.653199,25.065048,127313,NWT,21561.4081,212.2903504
THB1032,1032,1032,THB103201,103201,1032,0,THB268763,268763,遠東科技中心,0,52,121.650623,25.063908,127314,NWT,21854.81175,293.4036481
